openalexid,title,original_paper_date,original_paper_doi,retraction_date,retraction_doi,reason
https://openalex.org/W2890851041,Association of Clinical Specialty With Symptoms of Burnout and Career Choice Regret Among US Resident Physicians,2018-09-18T00:00:00Z,10.1001/jama.2018.12615,2019-03-26T00:00:00Z,10.1001/jama.2019.0167,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;
https://openalex.org/W2888459309,Influence of the Left-Behind Experience on Self-Efficacy of College Students,2018-08-21T00:00:00Z,10.3928/02793695-20180815-02,2019-03-06T00:00:00Z,10.3928/02793695-20190122-02,+Concerns/Issues About Data;+Notice - Limited or No Information;
https://openalex.org/W2913545473,The Transition of the Children from the Preschool Institutions to the Primary School in the Kosovo,2019-01-24T00:00:00Z,10.4236/ce.2019.101015,2019-02-14T00:00:00Z,10.4236/ce.2019.101015,+Notice - Limited or No Information;
https://openalex.org/W2003948162,Structural stigma and all-cause mortality in sexual minority populations,2013-06-18T00:00:00Z,10.1016/j.socscimed.2013.06.005,2019-02-07T00:00:00Z,10.1016/j.socscimed.2013.06.005,+Error in Data;+Error in Results and/or Conclusions;
https://openalex.org/W2075796680,Religion and mental health,2013-01-07T00:00:00Z,10.4103/0019-5545.105526,2019-01-15T00:00:00Z,10.4103/0019-5545.249884,+Plagiarism of Article;
https://openalex.org/W2797614968,The princess of polka dots: Using art as a medium to cope with hallucinations,2018-01-18T00:00:00Z,10.4103/psychiatry.IndianJPsychiatry_149_18,2019-01-09T00:00:00Z,10.4103/0019-5545.249675,+Copyright Claims;+Plagiarism of Image;+Withdrawal;
https://openalex.org/W2703096805,Limited individual attention and online virality of low-quality information,2017-06-26T00:00:00Z,10.1038/s41562-017-0132,2019-01-07T00:00:00Z,10.1038/s41562-018-0507-0,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;
https://openalex.org/W2910110160,Psychological State of Modern Russian Society: New Trends,2018-01-01T00:00:00Z,10.17323/1813-8918-2018-4-695-710,2019-01-02T00:00:00Z,Unavailable,+Duplication of Text;+Euphemisms for Plagiarism;
https://openalex.org/W2119283153,"WELL.ME - Wellbeing therapy based on real-time personalized mobile architecture, vs. cognitive therapy, to reduce psychological distress and promote healthy lifestyle in cardiovascular disease patients: study protocol for a randomized controlled trial",2012-09-03T00:00:00Z,10.1186/1745-6215-13-157,2018-12-20T00:00:00Z,10.1186/s13063-018-3086-5,+Breach of Policy by Author;+Concerns/Issues About Authorship;+Investigation by Journal/Publisher;
https://openalex.org/W2124477010,"The illusory nature of ontological status and its implications for legal, moral and social organisation",2008-03-01T00:00:00Z,10.1017/S1744552308001031,2018-12-06T00:00:00Z,10.1017/S1744552318000307,+Plagiarism of Article;
https://openalex.org/W2129746224,Transgenerational association: Extending the notion of the person,2009-06-01T00:00:00Z,10.1017/S1744552309990024,2018-12-06T00:00:00Z,10.1017/S1744552318000319,+Plagiarism of Article;
https://openalex.org/W2800284489,Visual darkness reduces perceived risk of contagious-disease transmission from interpersonal interaction,2018-05-11T00:00:00Z,10.1177/0956797617749637,2018-12-05T00:00:00Z,10.1177/0956797618818467,+Error in Analyses;+Error in Methods;+Unreliable Results;
https://openalex.org/W3123011103,"Meal Size, Not Body Size, Explains Errors in Estimating the Calorie Content of Meals",2006-09-05T00:00:00Z,10.7326/0003-4819-145-5-200609050-00005,2018-12-04T00:00:00Z,10.7326/L18-0648,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2314701954,A model for ethical reasoning,2012-12-01T00:00:00Z,10.1037/a0027854,2018-12-01T00:00:00Z,10.1037/gpr0000167,+Duplication of Article;
https://openalex.org/W2981389372,Automatic identification of e-learner emotional states to ameliorate her/his motivation,2018-03-01T00:00:00Z,10.4314/jfas.v10i4s.206,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2913062135,Determinants of internet banking usage in Malaysia: technology acceptance model,2018-05-16T00:00:00Z,10.4314/jfas.v10i4s.254,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2807976391,Examining the attunement between health literacy and hope in patients with acute coronary syndrome (ACS) admitted to the hospitals of Jahrom University of medical sciences,2018-03-07T00:00:00Z,10.4314/jfas.v10i6s.59,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2888543973,Factors influencing the intention to whistle blow on corruption and fraud,2018-05-16T00:00:00Z,10.4314/jfas.v10i4s.253,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2809357391,Influence of studentâ€™s personality on acquired knowledge during internship: rhetoric or reality,2018-05-16T00:00:00Z,10.4314/jfas.v10i4s.2,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2808824409,Needs in emotional intelligence: the case of Moroccan pupils in the preparatory classes of primary education,2018-03-01T00:00:00Z,10.4314/jfas.v10i4s.193,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2811217662,Social factors affecting personality disorders,2018-03-07T00:00:00Z,10.4314/jfas.v10i6s.98,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2015446242,Understanding Subject(s): The Self as Corporation,2008-01-15T00:00:00Z,10.1111/j.1468-2265.2007.00374.x,2018-11-28T00:00:00Z,10.1111/heyj.13062,+Plagiarism of Article;
https://openalex.org/W2901553786,The Multidimensional Scale of Perceived Social Support (MSPSS): Reliability and Validity of Russian Version,2018-11-22T00:00:00Z,10.1016/j.jpsychores.2018.11.014,2018-11-22T00:00:00Z,10.1016/j.jpsychores.2018.11.014,+Date of Retraction/Other Unknown;+Notice - Limited or No Information;
https://openalex.org/W2523892878,EFL studentsâ€™ attitudes toward learning English language: The case study of Kashan University students,2016-09-28T00:00:00Z,10.1080/2331186X.2016.1236434,2018-10-30T00:00:00Z,10.1080/2331186X.2018.1526515,+Euphemisms for Plagiarism;+Plagiarism of Article;
https://openalex.org/W2902247173,The complex cognitive system of executive functioning: a conceptual review,2018-01-20T00:00:00Z,10.19193/0393-6384_2018_4_139,2018-10-29T00:00:00Z,10.19193/0393-6384_2018_4_139,+Concerns/Issues about Referencing/Attributions;+Investigation by Journal/Publisher;
https://openalex.org/W2905123704,"Effect of delegative leadership style, work motivation and work discipline on employee performance in PT Bank MandiriI KCP Jakarta Kota",2017-03-01T00:00:00Z,10.24912/je.v22i1.183,2018-10-28T00:00:00Z,10.24912/je.v23i3.388,+Duplication of Article;
https://openalex.org/W2034300914,The sweet tooth hypothesis: How fruit consumption relates to snack consumption,2006-03-29T00:00:00Z,10.1016/j.appet.2005.07.011,2018-10-18T00:00:00Z,10.1016/j.appet.2018.10.004,+Error in Methods;
https://openalex.org/W2084893998,How negative experiences shape long-term food preferences. Fifty years from the World War II combat front,2009-01-14T00:00:00Z,10.1016/j.appet.2009.01.001,2018-10-08T00:00:00Z,10.1016/j.appet.2018.10.005,+Duplication of Data;+Error in Data;+Error in Text;
https://openalex.org/W2793082976,Escaping the Traditional Interview Approach: A Pilot Study of an Alternative Interview Process,2018-02-21T00:00:00Z,10.1177/0018578718758970,2018-10-04T00:00:00Z,10.1177/0018578718806621,+Lack of IRB/IACUC Approval;
https://openalex.org/W2798253217,Who are they to judge? Overcoming anthropometry through fat bodybuilding,2018-04-10T00:00:00Z,10.1080/21604851.2018.1453622,2018-10-03T00:00:00Z,10.1080/21604851.2018.1453622,+Hoax Paper;+Investigation by Journal/Publisher;+Withdrawal;
https://openalex.org/W2769076447,The Influence of Childhood Psychological Maltreatment on Mainland China College Studentsâ€™ Cyberbullying: The Mediating Effect of Moral Disengagement and the Moderating Effect of Moral Identity,2017-11-14T00:00:00Z,10.12973/ejmste/80302,2018-09-27T00:00:00Z,10.29333/ejmste/96347,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2890798860,Attribution Bias in Consumer Choice,2018-09-18T00:00:00Z,10.1093/restud/rdy054,2018-09-19T00:00:00Z,10.1093/restud/rdy057,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W3122188469,Consequences of Belonging to the â€œClean Plate Clubâ€,2008-10-01T00:00:00Z,10.1001/archpedi.162.10.994,2018-09-19T00:00:00Z,10.1001/jamapediatrics.2018.3747,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W2169824550,"Fattening Fasting: Hungry Grocery Shoppers Buy More Calories, Not More Food",2013-06-24T00:00:00Z,10.1001/jamainternmed.2013.650,2018-09-19T00:00:00Z,10.1001/jamainternmed.2018.5761,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W3125836091,"First Foods Most: After 18-Hour Fast, People Drawn to Starches First and Vegetables Last",2012-06-25T00:00:00Z,10.1001/archinternmed.2012.1278,2018-09-19T00:00:00Z,10.1001/jamainternmed.2018.5761,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W3122201904,Preordering School Lunch Encourages Better Food Choices by Children,2013-07-01T00:00:00Z,10.1001/jamapediatrics.2013.82,2018-09-19T00:00:00Z,10.1001/jamapediatrics.2018.3747,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W3123846144,Super Bowls: Serving Bowl Size and Food Consumption,2005-04-13T00:00:00Z,10.1001/jama.293.14.1727,2018-09-19T00:00:00Z,10.1001/jama.2018.14249,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W2097514133,Watch What You Eat: Action-Related Television Content Increases Food Intake,2014-11-01T00:00:00Z,10.1001/jamainternmed.2014.4098,2018-09-19T00:00:00Z,10.1001/jamainternmed.2018.5761,+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;
https://openalex.org/W2533121952,The effectiveness of group-based behavioral activation in the treatment of depression: An updated meta-analysis of randomized controlled trial,2016-10-15T00:00:00Z,10.1016/j.jad.2016.08.026,2018-09-05T00:00:00Z,10.1016/j.jad.2018.07.084,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;
https://openalex.org/W2906725344,Growth after academic failure in Javanese students: An indigenous approach,2018-09-01T00:00:00Z,10.21831/pri.v1i2.22162,2018-09-01T00:00:00Z,10.21831/pri.v1i2.22162,+Date of Retraction/Other Unknown;+Duplication of Article;
https://openalex.org/W2754160579,Model Konseling Kelompok Cognitive Behavior untuk Penanganan Self-Esteem Siswa SMK,2018-07-01T00:00:00Z,10.30598/jbkt.v1i2.144,2018-09-01T00:00:00Z,10.30598/jbkt.v2i2.390,+Date of Retraction/Other Unknown;+Duplication of Article;
https://openalex.org/W2789537349,"Losing control: Mostly incongruent lists postpone, but do not eliminate, the Stroop effect",2018-03-08T00:00:00Z,10.3758/s13414-018-1496-9,2018-08-28T00:00:00Z,10.3758/s13414-018-1591-y,+Error in Analyses;+Error in Results and/or Conclusions;
https://openalex.org/W2606326739,The Weapons Effect,2017-04-18T00:00:00Z,10.1016/j.copsyc.2017.04.011,2018-08-16T00:00:00Z,10.1016/j.copsyc.2018.08.005,+Duplication of Article;
https://openalex.org/W2795274342,What it means to care for a person with a chronic disease: integrating the patientâ€™s experience into the medical viewpoint,2018-03-10T00:00:00Z,10.1007/s11019-018-9832-3,2018-08-10T00:00:00Z,10.1007/s11019-018-9832-3,+Error by Journal/Publisher;
https://openalex.org/W2889932798,Persian Version of VEINES-QOL/Sym Questionnaire in Iranian Patients With Deep Venous Thrombosis: Cross-Cultural Adaptation and Psychometric Properties,2018-08-01T00:00:00Z,10.1891/1061-3749.26.2.E98,2018-08-01T00:00:00Z,unavailable,+Error in Analyses;+Error in Results and/or Conclusions;
https://openalex.org/W2799598522,Vergence eye movements direct othersâ€™ attention in three-dimensional space,2018-05-07T00:00:00Z,10.1016/j.cub.2018.03.031,2018-07-23T00:00:00Z,10.1016/j.cub.2018.07.013,+Error in Analyses;
https://openalex.org/W1473174763,The Effect of Attention Cueing on Science Text Learning,2015-09-10T00:00:00Z,10.1007/s10758-015-9264-6,2018-07-01T00:00:00Z,10.1007/s10758-015-9264-6,+Date of Retraction/Other Unknown;+Error in Data;
https://openalex.org/W2052417928,WICS: A new model for school psychology,2010-12-01T00:00:00Z,10.1177/0143034310386534,2018-06-05T00:00:00Z,10.1177/0143034318782213,+Duplication of Article;
https://openalex.org/W2790841074,Attitude towards and intention to use biological control among citrus farmers in Iran,2018-02-22T00:00:00Z,10.1016/j.cropro.2018.02.016,2018-06-01T00:00:00Z,10.1016/j.cropro.2018.02.016,+Date of Retraction/Other Unknown;+Fake Peer Review;+Investigation by Journal/Publisher;
https://openalex.org/W2793865160,The psychological results of 438 patients with persisting GERD symptoms by Symptom Checklist 90-Revised (SCL-90-R) questionnaire,2018-02-01T00:00:00Z,10.1097/MD.0000000000009783,2018-06-01T00:00:00Z,10.1097/MD.0000000000010768,+Duplication of Article;
https://openalex.org/W2613426967,"Effects of culture, gender, and personality on the propensity to touch",2017-05-10T00:00:00Z,10.4992/jjpsy.88.16322,2018-05-06T00:00:00Z,10.4992/jjpsy.88.16322,+Notice - Limited or No Information;
https://openalex.org/W2764202207,"The Dynamic Risk Outcome Scales (DROS) for people with mild to borderline intellectual disability: content, factorial structure, reliability, and sensitivity",2016-05-30T00:00:00Z,10.1080/1068316X.2017.1360889,2018-05-03T00:00:00Z,10.1080/1068316X.2018.1471182,+Copyright Claims;+Lack of Approval from Third Party;
https://openalex.org/W2606307376,"Influences of Burnout, Emotional labor, and Positive Psychological Capital on Job Satisfaction of Nurses",2017-03-31T00:00:00Z,10.11111/jkana.2017.23.2.201,2018-03-30T00:00:00Z,10.11111/jkana.2018.24.2.171,+Notice - Limited or No Information;
https://openalex.org/W2914111269,The relationship of general mental ability to entrepreneurial firm performance: A meta-analysis,2018-01-18T00:00:00Z,10.1111/joop.12198,2018-03-23T00:00:00Z,10.1111/joop.12198,+Euphemisms for Misconduct;+Falsification/Fabrication of Data;
https://openalex.org/W2740241044,Shifts in the Enjoyment of Healthy and Unhealthy Behaviors Affect Short- and Long-Term Postbariatric Weight Loss,2017-03-01T00:00:00Z,10.1089/bari.2016.0036,2018-03-19T00:00:00Z,10.1089/bari.2016.0036,+Error in Data;+Error in Results and/or Conclusions;+Retract and Replace;
