Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,psych,doi_available
16033,The study on psychology of Chinese luxury consumer and effective guidance,(B/T) Business - Marketing;(SOC) Psychology;(SOC) Sociology;,"College of Business Administration, Changchun University of Technology, Changchun, China, 130012;",2011 2nd IEEE International Conference on Emergency Management and Management Sciences,IEEE: Institute of Electrical and Electronics Engineers,China,Junchang Xu;Xiaoxu Wang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6010179,NA,2011-08-08T00:00:00Z,10.1109/AIMSEC.2011.6010179,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
15353,The Test of Full Model Between Competency and Job Performance â€” A Case of College Counselor,(PHY) Mathematics;(SOC) Ethics/Bioethics;(SOC) Psychology;,"The Institute of Psychology Sciences, Xihua university, Chengdu, China; School of Economics and Business, Xihua university, Chengdu, China","2011 2nd Intl Conf on Artificial Intelligence, Management Science and Electronic Commerce",IEEE: Institute of Electrical and Electronics Engineers,China,Wen-Ming Su;Wei-li Wu,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6009635,NA,2011-08-08T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
2249,The effectiveness of Korean number naming on insight into numbers in Dutch students with mild intellectual disabilities,(HSC) Medicine - Rehabilitation/Therapy;(SOC) Psychology;,"Utrecht University, Heidelberglaan 1, 3584 CS Utrecht, The Netherlands; University of Amsterdam, Roetersstraat 15, 1018 WB Amsterdam, The Netherlands;",Research in Developmental Disabilities,Elsevier,Netherlands,Johannes E H Van Luit;MariÃ«t J Van der Molen,NA,Clinical Study;,2011-08-30T00:00:00Z,10.1016/j.ridd.2011.08.004,22084820,2011-04-16T00:00:00Z,10.1016/j.ridd.2011.03.014,21498042,Retraction,+Duplicate Publication through Error by Journal/Publisher;,No,NA,1,1
29263,A research on assessment system of Aesthetic Psychological Quality Education and its training strategy,(HUM) Arts - General;(SOC) Education;(SOC) Psychology;,"Department of Education, Soochow University, Suzhou, Jiangsu, China;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Yanqin Peng;Xin Li,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990339,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990339,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
29654,Cognitive procedure in Second Language Acquisition,(SOC) Education;(SOC) Linguistics;(SOC) Psychology;,"Chongqing City Manage. Coll., Chongqing, China;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Qinggang Zhang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990358,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990358,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
29702,Cognitive psychology-based multimedia courseware making in physical education teaching,(SOC) Education;(SOC) Psychology;(SOC) Sports and Recreation;,"Department of Physical Education, Henan Institute of Science and Technology, Xinxiang, Henan, P.R.China;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Yuzhong Le,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990342,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990342,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
29833,How quality of learning is promoted - the studying progress of germane cognitive load,(SOC) Education;(SOC) Psychology;,"Department of Physics Science and Technology, Department of Education, University of Suzhou, Suzhou, Jiangsu, China;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Haiquan Yuan;Dianzhi Liu,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990357,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990357,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
29838,Inspiration from no-self view on the mental health education of college students,(HSC) Medicine - Psychiatry;(SOC) Education;(SOC) Psychology;,"Department of Education, Soochow University, Suzhou, Jiangsu, China;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Yanqin Peng;Yuanyuan Xu;Jiandan Shen,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990340,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990340,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
30017,The influence of middle school students' sports attitudes and behaviors of Nanchang on psychological health - the apocalypse for the physical education teaching,(SOC) Education;(SOC) Psychology;(SOC) Sports and Recreation;,"Jiangxi Normal University, Nanchang, Jiangxi, CN;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Lihong Xie,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990347,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990347,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
30035,"The relationship between Athletic Achievement Motivation, Coping strategies and pre-competition emotions of athletes of aerobics",(SOC) Psychology;(SOC) Sports and Recreation;,"Jiangxi Normal University, Nanchang, Jiangxi, CN;","PACCS 2011: 2011 3rd Pacific-Asia Conference on Circuits, Communications and System",IEEE: Institute of Electrical and Electronics Engineers,China,Lihong Xie;Xiaowang Yin,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-18T00:00:00Z,10.1109/PACCS.2011.5990348,0,2011-07-17T00:00:00Z,10.1109/PACCS.2011.5990348,0,Retraction,+Breach of Policy by Author;+Date of Retraction/Other Unknown;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
10313,Exploration on the structure innovation and management mode of university students' sports using the cognitive ability appraisal system,(B/T) Business - Management;(SOC) Education;(SOC) Psychology;(SOC) Sports and Recreation;,"Department of Physical Education, Wuhan University of Technology, No.122, South Luoshi Road, Wuchang District, Wuhan City, China 430070;",2011 International Conference on Product Innovation Management (ICPIM 2011),IEEE: Institute of Electrical and Electronics Engineers,China,Xiaodong Fan;Yanmei Zhu,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-08-15T00:00:00Z,10.1109/ICPIM.2011.5983699,NA,2011-07-16T00:00:00Z,10.1109/ICPIM.2011.5983699,NA,Retraction,+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
4700,Depressive illness in teens and preteens and effectiveness of the RADS-2 as a first-stage assessment. Part 1: Descriptive paper,(HSC) Medicine - Psychiatry;(SOC) Psychology;,"Health and Community Systems and Nursing Education Graduate Program, School of Nursing, University of Pittsburgh, Pittsburgh, PA;","Journal of Child and Adolescent Psychiatric Nursing: Official Publication of the Association of Child and Adolescent Psychiatric Nurses, Inc (JCAPN)",Wiley,United States,Scott Weber,http://retractionwatch.com/2011/08/05/former-pitt-psych-nursing-researcher-loses-seven-papers-and-counting-in-referencing-plagiarism-scandal/,Review Article;,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00283.x,21810141,2009-06-17T00:00:00Z,10.1111/j.1744-6171.2009.00185.x,19702964,Retraction,+Concerns/Issues about Referencing/Attributions;,No,"For more info, see RW posts on S Weber: http://retractionwatch.com/category/by-author/scott-weber/;",1,1
4708,Improving Treatment of Adolescent Depression in Primary Care: Clinician Training Enhancements for Nonmental Health Providers and Lessons Learned From Anticipatory Guidance and Treatment Adherence Interventionsjcap_255,(HSC) Medicine - General;(HSC) Medicine - Pediatrics;(HSC) Medicine - Psychiatry;(SOC) Psychology;,"Nursing and Public Health; Health and Community Systems, School of Nursing, University of Pittsburgh, Pittsburgh, Pennsylvania, USA.chool of Nursing, University of Pittsburgh, Pittsburgh, Pennsylvania, USA","Journal of Child and Adolescent Psychiatric Nursing: Official Publication of the Association of Child and Adolescent Psychiatric Nurses, Inc (JCAPN)",Wiley,United States,Scott Weber;Kathryn R Puskar;Duanxu Ren,http://retractionwatch.com/2011/08/05/former-pitt-psych-nursing-researcher-loses-seven-papers-and-counting-in-referencing-plagiarism-scandal/;http://retractionwatch.com/category/by-author/scott-weber/,Research Article;,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00286.x,21810144,2010-12-07T00:00:00Z,10.1111/j.1744-6171.2010.00255.x,NA,Retraction,+Duplication of Article;+Euphemisms for Duplication;+Euphemisms for Plagiarism;+Plagiarism of Text;,No,NA,1,1
4701,Results of psychometric testing of the RADS-2 with school-based adolescents seeking assistance for sexual orientation and gender identity concerns. Part 2: Research brief,(HSC) Medicine - Psychiatry;(SOC) Psychology;,"Health and Community Systems and Nursing Education Graduate Program, School of Nursing, University of Pittsburgh, Pittsburgh, PA;","Journal of Child and Adolescent Psychiatric Nursing: Official Publication of the Association of Child and Adolescent Psychiatric Nurses, Inc (JCAPN)",Wiley,United States,Scott Weber,http://retractionwatch.com/2011/08/05/former-pitt-psych-nursing-researcher-loses-seven-papers-and-counting-in-referencing-plagiarism-scandal/,Research Article;,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00284.x,21810142,2009-06-17T00:00:00Z,10.1111/j.1744-6171.2009.00187.x,19702965,Retraction,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Text;,No,"For more information, see RW post on S Weber: http://retractionwatch.com/category/by-author/scott-weber/;",1,1
4702,Treatment of trauma- and abuse-related dissociative symptom disorders in children and adolescents,(HSC) Medicine - Pediatrics;(HSC) Medicine - Psychiatry;(SOC) Psychology;,"Health and Community Systems and Nursing Education Graduate Program, School of Nursing, University of Pittsburgh, Pittsburgh, PA;","Journal of Child and Adolescent Psychiatric Nursing: Official Publication of the Association of Child and Adolescent Psychiatric Nurses, Inc (JCAPN)",Wiley,United States,Scott Weber,http://retractionwatch.com/2011/08/05/former-pitt-psych-nursing-researcher-loses-seven-papers-and-counting-in-referencing-plagiarism-scandal/,Review Article;,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00285.x,21810143,2009-02-03T00:00:00Z,10.1111/j.1744-6171.2008.00163.x,19200286,Retraction,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Text;,No,"For more information, see RW posts for S Weber: http://retractionwatch.com/category/by-author/scott-weber/;",1,1
18743,Initial Validation of the Caregiver Wish List for Parenting Practices,(SOC) Education;(SOC) Psychology;,"Department of Clinical Psychological Science, Maastricht University, Maastricht, The Netherlands;",Journal of Child and Family Studies,Springer,Netherlands,Jill Thijssen;Corine de Ruiter,NA,Research Article;,2011-08-01T00:00:00Z,10.1007/s10826-011-9486-8,21841902,2011-04-13T00:00:00Z,10.1007/s10826-011-9486-8,21841902,Retraction,+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
2426,"Selective activation of the metabotropic glutamate receptor subtype 7 â€œmGluR7â€ attenuates acquisition, expression, and reinstatement of ethanol place preference",(BLS) Neuroscience;(HSC) Medicine - Neurology;(HSC) Medicine - Pharmacology;(HSC) Public Health and Safety;(SOC) Psychology;,"Department of Anatomy, United Arab Emirates University",Psychopharmacology,Springer,United Arab Emirates,Amine Bahi,http://retractionwatch.com/2011/07/15/cryptic-legal-issues-lead-to-retraction-of-alcohol-abuse-paper/,Research Article;,2011-06-25T00:00:00Z,10.1007/s00213-011-2371-8,0,2011-06-25T00:00:00Z,10.1007/s00213-011-2371-8,21706135,Retraction,+Legal Reasons/Legal Threats;+Notice - Limited or No Information;+Objections by Third Party;,No,NA,1,1
16754,"Measurement of Parenting Intention, Decision-Making, and Expectations",(SOC) Psychology;(SOC) Sociology;,"Health and Community Systems, University of Pittsburgh School of Nursing, Pittsburgh, PA, USA; Persad Center, Inc., Pittsburgh, PA, USA; Health and Community Systems, and Statistician, Center for Research and Evaluation, University of Pittsburgh School of Nursing; Infectious Diseases and Microbiology, University of Pittsburgh Graduate School of Public Health; Pittsburgh, PA, USA;",Perspectives in Psychiatric Care,Wiley,United States,Scott Weber;Betty J Hill;Dianxu Ren;Rodger L Beatty,http://retractionwatch.com/2011/08/05/former-pitt-psych-nursing-researcher-loses-seven-papers-and-counting-in-referencing-plagiarism-scandal/,Research Article;,2011-06-24T00:00:00Z,10.1111/j.1744-6163.2011.00313.x,0,2010-07-05T00:00:00Z,10.1111/j.1744-6163.2010.00262.x,0,Retraction,+Duplication of Article;,No,NA,1,1
16093,A study of customer behavior base on the psychological contract violation for example with tourism,(B/T) Business - General;(SOC) Psychology;,"Research and Innovation, Guangdong University of Foreign Studies, Guangzhou, China;",2011 International Conference on Business Management and Electronic Information,IEEE: Institute of Electrical and Electronics Engineers,China,Yang Lin;Zhou Haili,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920342,NA,2011-05-13T00:00:00Z,10.1109/ICBMEI.2011.5920342,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
