id,title,publication_date,doi_for_requesting,record_id,title2
NA,NA,NA,https://doi.org/10.2989/AJAR.2008.7.1.8.436,808,"Higher-risk sexual behavior among HIV patients receiving antiretroviral treatment in Ibadan, Nigeria"
NA,NA,NA,https://doi.org/10.1109/QR2MSE.2013.6625994,30059,A critical analysis of outsourcers' behaviorization of moral hazards
NA,NA,NA,https://doi.org/10.1093/Cercor/bhs355,2148,The emergence of orthographic word representations in the brain: Evaluating a neural shape-based framework using fMRI and the HMAX model
NA,NA,NA,https://doi.org/10.1080/0361073X.2012.637007,3109,Age-related differences in typical intellectual engagement between young and old adults
NA,NA,NA,https://doi.org/10.1109/ICIMTR.2012.6236481,29202,The development of librarian emotional intelligence assessment tool
NA,NA,NA,https://doi.org/10.1109/ICNC.2012.6234523,29951,"A study of the relationship among prospective monitory, retrospective monitory and memory performance"
NA,NA,NA,https://doi.org/10.1109/ICNC.2012.6234579,29954,Development of visual sustained attention from middle childhood to young adulthood
NA,NA,NA,https://doi.org/10.1109/ICNC.2012.6234733,29955,Prediction of Executive Function to Theory of Mind in young children: Role of inhibitory control
NA,NA,NA,https://doi.org/10.1348/014466609X476827,1577,It depends on how you look at it: being versus becoming mindsets determine responses to social comparisons
NA,NA,NA,https://doi.org/10.1109/ICNC.2011.6022219,29745,Choosing to defer for coping with emotion-laden decisions
NA,NA,NA,https://doi.org/10.1109/ICNC.2011.6022290,29753,Effects of emotion on item memory and spatial source memory
NA,NA,NA,https://doi.org/10.1109/ICNC.2011.6022071,29754,Emotion recognition based on CSO&SVM in e-learning
NA,NA,NA,https://doi.org/10.1109/ICNC.2011.6022189,29766,Human emotional states modeling by Hidden Markov Model
NA,NA,NA,https://doi.org/10.1109/EMEIT.2011.6022972,30025,New undergraduate college students common psychological problems and intervention strategies
NA,NA,NA,https://doi.org/10.1109/ICNC.2011.6022247,29889,The starting point in a classification task as a cognitive scaffold: The role of the key element
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013392,29082,Empirical research about psychodrama of the psychological healthy education in the western ordinary middle schools
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013135,29084,"Job burnout, social support and coping style state in prison police and their correlation"
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013393,29086,Minority areas in Yunnan Province Longchuan children orphaned by AIDS experience of discrimination
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013391,29088,Research about college students' life cognitive dimensions in dormitory
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013147,29090,Reserch on the newly-founded undergraduate college students' psychological healthe assessment and analysis
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013088,29091,Scientific answer about human nature
NA,NA,NA,https://doi.org/10.1109/ICEOE.2011.6013397,29092,Study on the relationship between the self-concept and mental health of Mongolian and Han high school students
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6011456,15859,A comparative study on college students' Classroom Anxiety between English and Japanese
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6010891,25149,Employee's public service motivation in China: Comparasion between sectors
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6010637,15906,From psychological contract breach to violation - The moderated mediating effect of employees' attribution
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6011195,16052,Inquiry on Positive Psychology in the enterprise employee management
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6011264,15506,Relationship between self consistency and congruence and social avoidance and distress of junior middle school students
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6010683,16035,Research prospect of psycological contract breach
NA,NA,NA,https://doi.org/10.1109/AIMSEC.2011.6010179,16033,The study on psychology of Chinese luxury consumer and effective guidance
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990339,29263,A research on assessment system of Aesthetic Psychological Quality Education and its training strategy
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990358,29654,Cognitive procedure in Second Language Acquisition
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990342,29702,Cognitive psychology-based multimedia courseware making in physical education teaching
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990357,29833,How quality of learning is promoted - the studying progress of germane cognitive load
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990340,29838,Inspiration from no-self view on the mental health education of college students
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990347,30017,The influence of middle school students' sports attitudes and behaviors of Nanchang on psychological health - the apocalypse for the physical education teaching
NA,NA,NA,https://doi.org/10.1109/PACCS.2011.5990348,30035,"The relationship between Athletic Achievement Motivation, Coping strategies and pre-competition emotions of athletes of aerobics"
NA,NA,NA,https://doi.org/10.1109/ICPIM.2011.5983699,10313,Exploration on the structure innovation and management mode of university students' sports using the cognitive ability appraisal system
NA,NA,NA,https://doi.org/10.1109/ICBMEI.2011.5920342,16093,A study of customer behavior base on the psychological contract violation for example with tourism
NA,NA,NA,https://doi.org/10.1109/ICBMEI.2011.5920477,16068,Charismatic leadership and organizational identification: The mediating role of followers' emotional intelligence
NA,NA,NA,https://doi.org/10.1109/ICBMEI.2011.5917938,16130,Effects of Psychological Capital on turnover Intension: Mediating roles of psychological empowerment and job satisfaction
NA,NA,NA,https://doi.org/10.1109/ICBMEI.2011.5918037,16069,Perceived life stressors and societal risk judgments of rural residents: Moderate effects of public satisfaction with local administrations
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5876676,9412,An empirical study on the moderating effect of entrepreneurial cognitive biases on the relationship between organizational learning and firm performance â€” Data from Minnan region in Fujian Province in China
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5881508,10030,Empirical research on employees' psychological boundary
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5881801,10140,Internet usage and teens' psychological well-being in China
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5882719,9031,The function of emotional intelligence in leadership
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5885338,10300,The inhibition and elimination of job burnout to college counselors based on the Catfish Effect
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5882069,10325,The research on the formation of group emotion on China basis
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5887228,10332,The stage of enterprise PR's mind: Based on three levels of love
NA,NA,NA,https://doi.org/10.1109/ICEBEG.2011.5886747,10301,The state of emotional contagion research
NA,NA,NA,https://doi.org/10.1109/CECNET.2011.5769474,25276,Based on the Zhejiang traditional architecture to extract the elements of the tradition national color-culture psychology carries on the knowledge management and culture innovation
NA,NA,NA,https://doi.org/10.1109/CECNET.2011.5769504,25323,Factors of comprehensively evaluating the psychological health by Physical Fitness and Health Criteria
NA,NA,NA,https://doi.org/10.1109/CECNET.2011.5769469,25454,The investigation and thinking about the effects of Network Youth Subcultures on college students
NA,NA,NA,https://doi.org/10.1109/ICIST.2011.5765286,26101,An empirical study on features and the preventive strategies of tourism crime in China's small and medium-sized cities
NA,NA,NA,https://doi.org/10.1109/APPEEC.2011.5748990,29053,A Study of Consumer's Perception and Support Behavior of Corporate Social Responsibility
NA,NA,NA,https://doi.org/10.1109/ICISE.2010.5691450,12724,Confirmative study of the conspicuous consumption motives of China's one-child generation and their effects
NA,NA,NA,https://doi.org/10.1109/ICISE.2010.5691884,12812,On the effective management of the intellectual staff members' psychological contract
NA,NA,NA,https://doi.org/10.1109/ICIECS.2010.5678239,12707,The comprehensive information emotion theory - An analysis on the framework
NA,NA,NA,https://doi.org/10.1109/ICICISYS.2010.5658333,13777,Based on psychological contract perspective of easing up knowledge workers' pressure strategy
NA,NA,NA,https://doi.org/10.1109/FITME.2010.5656233,12386,Heterogeneous beliefs and post-earnings announcements drift: Evidence form Chinese A â€” Shares
NA,NA,NA,https://doi.org/10.1109/FITME.2010.5656557,12389,Impacts of career orientation and job satisfaction on turnover intention for key talents: An empirical study from Henan high-tech enterprises
NA,NA,NA,https://doi.org/10.1109/FITME.2010.5654920,12390,Managerial overconfidence and firm expansion: Evidence from China
NA,NA,NA,https://doi.org/10.1109/FITME.2010.5655677,12388,Research on the motivation mechanism for the top management of state-owned enterprisesâ€”Take JCB company as an example
NA,NA,NA,https://doi.org/10.1109/ICCASM.2010.5619378,11160,CGF post model research based on individual behavior difference
NA,NA,NA,https://doi.org/10.1109/ICCASM.2010.5622649,11387,"Impacts of entrepreneurial orientation, entrepreneurial motivation on business performance: Empirical study based on the internet-shops"
NA,NA,NA,https://doi.org/10.1109/ICCASM.2010.5622187,11059,Moral Hazard analysis in cooperation among industry-university- research institute
NA,NA,NA,https://doi.org/10.1109/SWS.2010.5607411,13776,Analysis on social and psychological factors of network-dependent behavior among university students
NA,NA,NA,https://doi.org/10.1109/SWS.2010.5607426,13768,Research on the attitude of Normal University students to homosexuality
NA,NA,NA,https://doi.org/10.1109/ICNC.2010.5582426,12567,Consumer's cognitive response-based creative product design process
NA,NA,NA,https://doi.org/10.1109/ICNC.2010.5582411,12566,Reduced source memory for emotional pictures
NA,NA,NA,https://doi.org/10.1109/ESIAT.2010.5568429,14379,A research on the impact of outward bound on undergraduates' mental quality
NA,NA,NA,https://doi.org/10.1109/ICICCI.2010.131,13851,A study on the mental disorder and prevalence rate of physiological disease of college students
NA,NA,NA,https://doi.org/10.1109/ICCSIT.2010.5563593,12411,Effect of human intervention in cause effect relationship
NA,NA,NA,https://doi.org/10.1109/ICCSIT.2010.5564643,12257,Group decision-making method based on linguistic judgement and rough set clustering
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5552980,14891,A method for evaluating service quality considering customers' psychological behavior
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553126,14427,Application of behavioral economics in the mutual selecting between the post graduate student and the tutor
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553131,14255,Applying grey relational analysis to prioritizing business leaders' emotional intelligence training needs
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553124,14224,Investigating customer needs and evaluation behavior in online shopping
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553049,14351,Main effect and moderating effect of psychological capital in the model of employee turnover intention
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553118,14347,Opersonnel assessment for non-profit organization: Example of psychological committee in Chinese colleges
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553230,14402,Perspective on purchase decision process mode of agricultural product consumer
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553065,14651,The analysis of psychological contract on knowledge collaboration in R&D team
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553053,14394,The effects of conflict on performance of staged team decision making in China
NA,NA,NA,https://doi.org/10.1109/ICAMS.2010.5553304,14897,The Enigma of Howard Gardner's Multiple Intelligences theory in the area of organizational effectiveness
NA,NA,NA,https://doi.org/10.1109/CCTAE.2010.5544342,12781,A study of decisional analysis of utility reliability based on D-S theory
NA,NA,NA,https://doi.org/10.1109/ICENT.2010.5532124,11497,Consumer e-commerce psychology
NA,NA,NA,https://doi.org/10.1109/ICETC.2010.5529295,11747,Development of the self-directed learning scale for Chinese high school students
NA,NA,NA,https://doi.org/10.1109/ICENT.2010.5532134,11509,On the culture teaching of College English from the cognitive perspective
NA,NA,NA,https://doi.org/10.1109/ICETC.2010.5529325,12003,Research on employment of college students oriented information dissemination
NA,NA,NA,https://doi.org/10.1109/ICETC.2010.5529189,11751,The analysis of diversified teaching methods in fundamental courses in higher education
NA,NA,NA,https://doi.org/10.1109/ICETC.2010.5529671,11596,Thinking and strategies to construct aesthetic experience of children
NA,NA,NA,https://doi.org/10.1109/OPEE.2010.5508005,15418,Investigation and analysis of the vocational burnout of gym instructors in the common colleges of Hebei province
NA,NA,NA,https://doi.org/10.1109/OPEE.2010.5508076,15080,Psychological problems and countermeasures of college students
NA,NA,NA,https://doi.org/10.1109/EDT.2010.5496622,12923,A new scheme on design graphics teaching integrating mental health education
NA,NA,NA,https://doi.org/10.1109/ICACC.2010.5486906,15662,Evolutionary game analysis on management of knowledge employee
NA,NA,NA,https://doi.org/10.1109/ETCS.2010.623,11037,A New Formula for Similarity Measures between Vague Sets
NA,NA,NA,https://doi.org/10.1109/ETCS.2010.427,10833,Intelligent Tutoring System Based on Credal Networks and Learning Emotions
NA,NA,NA,https://doi.org/10.1109/ETCS.2010.56,10538,Paying attention to develop the team spirits and cooperation of the undergraduate during the teaching
NA,NA,NA,https://doi.org/10.1109/ETCS.2010.45,10469,The negative influence of internet to the current undergraduate: Causes and countermeasures
NA,NA,NA,https://doi.org/10.1109/CISE.2009.5365006,6789,Correlation of Anxiety and Motivation in English Language Learning
NA,NA,NA,https://doi.org/10.1109/ICMSS.2009.5302885,7472,Does Trust Facilitate Knowledge Sharing?
NA,NA,NA,https://doi.org/10.1109/IFITA.2009.535,7651,Study on Resident Behaviors of Selecting Saving Bank
NA,NA,NA,https://doi.org/10.1109/ICBBE.2009.5162521,7109,College Studentsâ€™ Domain-specific Self-Determination
NA,NA,NA,https://doi.org/10.1109/IIS.2009.90,7507,The recreate model of aggressive driver based on the social information process
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1704,6801,"An Empirical Study on the Relationship of Conscientiousness, Justice Perception and Organizational Citizenship Behavior"
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.2358,6690,"General Manager Overconfidence, Financial Constraints and Investment Decisions in Listed Company"
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1967,6786,How Does Service Brand Communication Influence Consumer's Psychology? A Study from the Perspective of Consumer Brand Attitude
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.2349,6751,Research on the Earnings Management of Chinese Listed Companies Based on Cognitive Reference Points
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.2380,6709,Research on the Mental Mechanism of Chinese Individual Investor
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1709,6687,Study on Psychological Contract Imbalance and Management of Enterprise Research and Development Personnel
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1694,6688,The Empirical Research of the Relationships between Psychological Contract Types and Organizational Outcomes
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1976,6772,"The Festival Experience: An Analysis of Value Dimensions, Perceived Value and Satisfaction"
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1693,6753,The Structure of Teachers' Organizational Commitment in China: Confirmatory Factor Analysis
NA,NA,NA,https://doi.org/10.1109/WiCom.2008.1674,6798,Transformational Leader Behavior and Efficacy Beliefs: The Mediating Role of Leader-Member Exchange (LMX) Across Culture
NA,NA,NA,https://doi.org/10.1109/WICOM.2007.1611,6671,P-O Fit as an Alternative Predictor of Employee Service Performance: Do Shared Cognitions Matter?
NA,NA,NA,https://doi.org/10.1016/S0023-9690(03)00012-2,2566,Biological significance and posttraining changes in conditioned responding
NA,NA,NA,https://doi.org/10.1590/S0034-70942007000100006,19784,Hospital Anxiety and Depression Scale: a study on the validation of the criteria and reliability on preoperative patients
NA,NA,NA,https://doi.org/10.1516/DRRV-PB7U-01TH-Y5UT,5012,On: A Boycott by Passport
NA,NA,NA,https://doi.org/10.1016/S0272-7358(99)00055-0,1627,Risk factors in school shootings
NA,NA,NA,https://doi.org/10.1056/NEJM199802053380607,3287,Suicide after natural disasters
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1037/pha0000336,29030,Twenty-first birthday drinking: Extreme drinking episodes and white matter microstructural changes in the fornix and corpus callosum
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.4081/mrm.2020.654,27702,Determinants of self-reported adherence to inhaler therapy in patients with chronic obstructive pulmonary disease
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1192/bjp.2020.87,23278,Association Between Particulate Matter Air Pollution and Risk of Depression and Suicide: Systematic Review and Meta-Analysis
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.2466/pr0.1993.73.3.943,22417,Prediction of cancer and coronary heart disease as a function of method of questionnaire administration
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.29333/ejmste/96348,19269,A Novel Method Based on Induced Aggregation Operator for Classroom Teaching Quality Evaluation with Probabilistic and Pythagorean Fuzzy Information
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1182/blood.V130.Suppl_1.2142.2142,19045,Does Treatment Satisfaction Influence Adherence to Treatment?: Impact of AF Patients' Treatment Satisfaction on Adherence to Oral Anticoagulation Treatment
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1182/blood.V130.Suppl_1.4726.4726,19048,Real-World Adherence to Non-Vitamin K Antagonist Oral Anticoagulants in Patients with Atrial Fibrillation: Results of an International Survey
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1590/1980-57642015DN93000002,12523,Culture as a variable in neuroscience and clinical neuropsychology: a comprehensive review
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1111/peps.12149,6361,The Indirect Relationship Between Learning Climate and Employeesâ€™ Creativity and Adaptivity: The Role of Employee Engagement
NA,NA,NA,https://doi.org/undergrad,8215,Developments in Combining Psychological Treatments for Trichotillomania: A Review and Future Directions
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.11124/jbisrir-2016-003167,9196,The experiences of mental health professionals' and patients' use of pro re nata (PRN) medication in acute adult mental health care settings: a systematic review protocol of qualitative evidence
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.2308/accr-10450,5531,"An Assessment of the Relation between Analysts' Earnings Forecast Accuracy, Motivational Incentives and Cognitive Information Search Strategy"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.3758/s13415-014-0326-3,3816,"Personal distress, but not sympathy, predicts the negative influence of bystanders on responding to an emergency"
NA,NA,NA,https://doi.org/https://api.openalex.org/W2065015826,3530,The Predictors of the Job Stress among Female Married Hospital Nurses
NA,NA,NA,https://doi.org/https://api.openalex.org/W2089914536,16258,The impact of comprehension versus self-enhancement goals on group perception
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1186/1472-6963-12-473,586,Profiling the different needs and expectations of patients for population-based medicine: a case study using segmentation analysis
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1037/a0031698,4149,The effects of diffuse and distinct affect
NA,NA,NA,https://doi.org/https://api.openalex.org/W2047627261,1578,Behavioural effects of automatic interpersonal versus intergroup social comparison
NA,NA,NA,https://doi.org/https://api.openalex.org/W2043740068,17007,"Considering the Relationship Between Language, Culture and Cognition to Scrutinize the Lexical Influences on Cognition"
NA,NA,NA,https://doi.org/https://api.openalex.org/W1913033647,1946,A Comparison of Impulsivity and Sensation Seeking in Pathological Gamblers and Skydivers
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1080/00207140802463799,2506,"Norms for the Korean version of the Harvard Group Scale of Hypnotic Susceptibility, Form A"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEMMS.2011.6015816,15878,Analysis on the Influence of Self-awareness and Achievement Motivation on College Students' Academic Self-handicapping
NA,NA,NA,https://doi.org/https://api.openalex.org/W1588573653,15931,Analysis on the Influence of Self-handicapping on College Students' Mental Health
NA,NA,NA,https://doi.org/https://api.openalex.org/W1548688970,15795,Construction and Analysis of Life Quality Between Physical Population and Non-physical Population in College Students
NA,NA,NA,https://doi.org/https://api.openalex.org/W1537598142,15938,Empirical Study of the Impact of Physical Environment on the Employees Performance
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:http://dx.doi.org/10.1109%2FICEMMS.2011.6015653,15784,On Establishment of Firefighting Army 's Psychological Aid Emergency System
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEMMS.2011.6015779,15794,Risk Factors Analysis of Information Technology Outsourcing from the Distance-based Perspective
NA,NA,NA,https://doi.org/https://api.openalex.org/W1505287639,15959,The New Research on the Establishment of the Mental Health Education System for Modern College Students
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEMMS.2011.6015786,15920,The Review of Emergency Management Research
NA,NA,NA,https://doi.org/https://api.openalex.org/W1575132590,15299,Collective Revelry Via Network and Group Psychological Motive of Chinese Netizens
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/AIMSEC.2011.6011241,15352,"Construction of Counseling Knowledge Based on the Specialized, Professional and Expertise of University Counselors"
NA,NA,NA,https://doi.org/https://api.openalex.org/W1559894148,16127,Leaders' influence tactics: A study of Chinese employees
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/AIMSEC.2011.6010623,15208,Study of Staff Internal Mobility in HRM
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:http://dx.doi.org/10.1109/AIMSEC.2011.6010247,15345,Suggestion for University Students' Ideological and Political Education
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/AIMSEC.2011.6009635,15353,The Test of Full Model Between Competency and Job Performance â€” A Case of College Counselor
NA,NA,NA,https://doi.org/https://api.openalex.org/W1983115746,2249,The effectiveness of Korean number naming on insight into numbers in Dutch students with mild intellectual disabilities
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5916993,15759,An Analysis and Managerial Application on Work-family Conflict
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5920343,15443,An Empirical Research on the Influence of Psychological Contract Violations on Customer Complaint Behavior
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5920999,15441,Analysis on Current Situation and Developing Strategy of Tourism Market of College Students in Taiyuan
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5918028,15578,"Citizens' Communal Coping Strategies to unFairness in Public Administration Domain: The Effects of Gender, Education and Trust in Government"
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5916919,15445,Incentive Research of Enterprise Employees Based on Psychology Contract Duality Classifies Model
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5920932,15559,Measurement and Management on the Customer-based bBand Equity
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5916983,15565,Organization-level Stress Interventions: EAP Perspective
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5917848,15805,Perceived International Risk and Adaptive Marketing Tactics â€” On the Contingent Perspective of Global Marketing Theory
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5916956,15595,Research on the Application of 4Ps Marketing Theory Based on Chinese Consumer Psychology
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5920441,15818,Research on the Relationship Between Perceived Organizational Support and Organizational Commitment: Evidence in China Context
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICBMEI.2011.5920430,15561,The Impact of Job Characteristics on Job Burnout and Work Performance of Young Employees
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882760,9829,A Neuroscience Lens to MIS Researh: NeuroIS
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5887017,9444,"A Relational Study on Personality Trait, Achievement Goal, and Test Anxiety in High School Students"
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5887052,9148,Comparative Study of Individual Knowledge Point & Knowledge Point Series-paralle Teaching in Computer Basic Teaching
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5887053,8993,Compensation system based on psychological contract for knowledge staff in high technology enterprise
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5886813,9933,"Consumer Bounded Rationality, Network Externality and the Evolution of E-Business Network Industry"
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5886830,14368,Effect of corporate philanthropy on consumers' purchasing intention
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=10.1109/ICEBEG.2011.5881505,9655,Emotionalized design in web-based curriculum
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=10.1109/ICEBEG.2011.5881321,9233,Empirical Study on Chinese Employee's Career Development
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=10.1109/ICEBEG.2011.5887102,8762,How to Build up the Teaching Mode of Develop Thinking
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=10.1109/ICEBEG.2011.5882383,9679,Investment Strategy for China Stock Market
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5886866,9380,"Macroeconomic Crisis, Top Manager's Psychology and the Upgrading of Enterprises: Based on the Theory of TMT"
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5886879,14868,Participation management: The cornerstone of constructing harmonious labor relations for multinational enterprise
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5881557,11684,Psychological contract violation and workplace deviance: The moderating role of negative reciprocity beliefs
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882413,9388,Relationship Between Interpersonal Conflict and Counterproductive Work Behavior: The Effects of Negative Affectivity
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5881362,8895,Research on Energy Performance Contracting Based on Consumer Psychology
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882644,9322,Research on Individual Performance of Team: From the View of Disagreement
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882649,9692,Research on Personality Character of Knowledge Worker and Motivate Factors
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5877071,9705,Research on the Influencing Factors for the Urban Residents Low Carbon Energy Consumption Behavior
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5881370,9093,Research on the relationship between psychological capital and job performance in WISCO
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882687,9634,Study on relationship between job satisfaction and extra-role behavior
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5881409,9391,The Dimensions of Consumer Commitment and its Impact on Brand Price Loyalty: Empirical Study of Coffee Chain Store Brands
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5887216,8954,The Influnces of Age Factor on Students' English Learning Strategies in Autonomy Learning
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5885339,8703,The Job Interview Characteristics of Our College Students and the Related Analysis
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882733,9216,The Relationship of Network Centrality and Employees' Turnover Intention: The Mediating Role of Job Satisfaction and Group Commitment
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5887230,8729,The Statement of the Relationship Between the Educational Technology Development and Gagne
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5881434,9930,The Study of Effects on Individual Career Management of Private Elementary and Middle Schools' Teachers â€” Taking Private Elementary and Middle Schools of Dongguan City for Example
